"ZWOCOOK",9,9,9,9,9
"ZCOCOOK",9,9,9,9,9
"ZSOCOOK",9,9,9,9,9
"ZOTCOOK",9,9,9,9,9
"ZELMANU",0,2,0,0,0
"ZNGMANU",9,2,9,0,9
"ZFKMANU",0,9,9,0,0
"ZPRMANU",0,9,0,9,9
"ZSTMANU",9,9,9,9,9
"ZHWMANU",9,9,9,0,0
"ZWOMANU",9,9,9,9,9
"ZCOMANU",9,9,9,9,9
"ZSOMANU",9,9,9,9,9
"ZOTMANU",9,9,9,9,9
"ZNGGENR",9,2,9,0,9
"ZFKGENR",0,9,9,0,0
"ZPRGENR",0,9,0,9,9
"ZWOGENR",9,9,9,9,9
"ZCOGENR",9,9,9,9,9
"ZSOGENR",9,9,9,9,9
"ZOTGENR",9,9,9,9,9
"ZPVC",9,9,9,0,0
"ZFUELCL",9,9,9,0,0
"ZLRGTRB",9,9,9,0,0
"ZMCROTB",9,9,9,0,0
"ZENGINE",9,9,9,0,0
"ZGENUSE",9,9,9,0,0
"ZCOGEN",9,9,9,9,9
"ZTOGRID",9,9,9,9,9
"ZPRAMTC",0,9,0,9,9
"ZWOAMT",9,9,9,9,9
"ZWOSRC",9,9,9,9,9
"ZWOEXP",9,9,9,9,9
"ZWOEXPC",9,9,9,9,9
"ZENRGYPLN",0,0,9,0,0
"ZSNACK",9,2,9,0,9
"ZFASTFD",9,2,9,0,9
"ZCAF",9,2,9,0,9
"ZFDPREP",9,2,9,0,9
"ZKITCHN",9,2,9,0,9
"ZBREAKRM",9,2,9,0,9
"ZOTFDRM",9,2,9,0,9
"ZHWTRM",0,2,0,0,0
"ZLAUNDR",9,9,9,0,9
"ZCONFSP",9,9,9,0,9
"ZCONFSPP",9,9,9,0,9
"ZMEDEQP",9,0,9,9,0
"ZXRAYN",9,9,9,9,0
"ZCTSCAN",9,9,9,9,0
"ZMRI",9,9,9,9,0
"ZLINACC",9,9,9,9,0
"ZOUTSURG",9,9,9,9,9
"ZLABEQP",0,2,9,9,0
"ZMCHEQP",0,2,9,9,9
"ZPOOL",9,9,9,0,9
"ZHTPOOL",9,9,9,9,9
"ZPOOLSRC",9,9,9,9,9
"ZSTRLZR",9,9,0,0,0
"ZRFGEQP",0,2,0,0,0
"ZRFGRES",0,2,0,0,0
"ZRFGCOMP",0,2,0,0,0
"ZRFGWI",0,2,0,0,0
"ZRFGOP",0,2,0,0,0
"ZRFGCL",0,2,0,0,0
"ZRFGVEN",0,2,0,0,0
"ZRFGICE",0,2,0,0,0
"ZRFGSTO",0,2,0,0,0
"ZRFGRSN",0,2,0,9,0
"ZRFGCOMPN",9,2,9,0,0
"ZRFGWIN",9,2,0,0,9
"ZRFGOPN",9,2,9,0,9
"ZRFGCLN",9,2,9,0,9
"ZRFGVNN",9,9,9,9,9
"ZRFGICN",9,2,9,0,9
"ZRFGSTP",9,9,9,9,9
"ZWHRECOV",9,1,9,0,9
"ZWHHT2",9,9,9,9,9
"ZWHWT",9,9,9,9,9
"ZWHOT",9,9,9,9,9
"ZPCTERM",0,2,0,0,0
"ZPCTERMN",0,2,0,0,0
"ZPCTRMC",0,2,0,0,0
"ZMLTMON",0,2,9,0,0
"ZMLTMNC",9,2,9,0,0
"ZFLATC",0,1,9,0,0
"ZLAPTPN",0,2,0,0,0
"ZLAPTPC",0,2,0,0,0
"ZPRNTRN",0,2,9,0,0
"ZPRNTYP",0,1,9,0,0
"ZSERVER",0,2,0,0,0
"ZSERVERN",0,2,0,0,0
"ZSERVERC",0,2,0,0,0
"ZDATACNTR",9,2,9,0,0
"ZDCNTRSFC",9,9,9,9,0
"ZTRNGRM",9,2,9,0,0
"ZSTDNRM",9,2,9,0,0
"ZWBOARDS",9,1,9,9,0
"ZTVVIDEO",0,2,0,0,0
"ZTVVIDEON",9,2,9,0,0
"ZRGSTR",0,2,0,0,0
"ZRGSTRN",9,2,9,0,9
"ZCOPIER",0,2,0,0,0
"ZCOPIERN",0,2,9,0,0
"ZFAX",0,2,0,0,0
"ZLTOHRP",0,2,0,0,0
"ZLOHRPC",0,2,0,0,0
"ZLTNR24",9,9,9,0,9
"ZLTNHRP",0,2,0,0,0
"ZLNHRPC",0,2,0,0,0
"ZRDLTNF",0,0,0,0,0
"ZFLUOR",0,2,0,0,0
"ZCFLR",0,2,0,0,0
"ZBULB",0,2,0,0,0
"ZHALO",0,2,0,0,0
"ZHID",0,2,0,0,0
"ZLED",0,2,0,0,0
"ZOTLT",0,2,0,0,0
"ZFLUORP",0,2,0,0,0
"ZCFLRP",9,2,9,0,9
"ZBULBP",9,2,9,0,9
"ZHALOP",9,2,9,0,9
"ZHIDP",9,9,9,0,9
"ZLEDP",9,2,9,9,9
"ZOTLTP",9,9,9,9,9
"ZEMCSLT",9,2,9,0,0
"ZSCHED",0,2,0,0,0
"ZOCSN",0,2,0,0,0
"ZDIM",0,2,0,0,0
"ZDAYHARV",0,2,0,0,0
"ZTRIM",0,2,0,0,0
"ZPLGCTRL",0,2,0,0,0
"ZDRLGHT",0,2,0,0,0
"ZLTEXPC",0,1,0,0,0
"ZPKLT",0,1,0,0,0
"ZWINTYP",0,2,0,0,0
"ZTINT",0,2,0,0,0
"ZREFL",0,2,0,0,0
"ZAWN",0,2,0,0,0
"ZSKYLT",0,2,0,0,0
"ZDAYLTP",0,2,0,0,0
"FINALWT",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT1",1559.8286174,143.94634909,1840.2345818,17.191258213,273.99706838
"FINALWT2",1559.8286174,143.94634909,1876.6896648,17.191258213,273.99706838
"FINALWT3",1559.8286174,143.94634909,1872.491021,17.191258213,273.99706838
"FINALWT4",1559.8286174,143.94634909,1839.858393,17.191258213,273.99706838
"FINALWT5",1559.8286174,143.94634909,2768.6438625,17.191258213,273.99706838
"FINALWT6",1559.8286174,143.94634909,0,17.191258213,273.99706838
"FINALWT7",1559.8286174,143.94634909,1847.445099,17.191258213,273.99706838
"FINALWT8",1559.8286174,143.94634909,1850.5333073,17.191258213,273.99706838
"FINALWT9",1559.8286174,143.94634909,1826.0400644,17.191258213,273.99706838
"FINALWT10",1559.8286174,143.94634909,1862.4137155,17.191258213,273.99706838
"FINALWT11",1559.8286174,143.94634909,1840.4182093,17.191258213,273.99706838
"FINALWT12",1559.8286174,143.94634909,1877.3166864,17.191258213,273.99706838
"FINALWT13",1559.8286174,143.94634909,1862.7362001,17.191258213,273.99706838
"FINALWT14",1559.8286174,143.94634909,1850.0652063,17.191258213,273.99706838
"FINALWT15",1559.8286174,143.94634909,1852.3269444,17.191258213,273.99706838
"FINALWT16",1559.8286174,143.94634909,1855.3996059,17.191258213,273.99706838
"FINALWT17",1559.8286174,143.94634909,1854.1246448,17.191258213,273.99706838
"FINALWT18",1559.8286174,143.94634909,1846.515048,17.191258213,273.99706838
"FINALWT19",1559.8286174,143.94634909,1830.1752651,17.191258213,273.99706838
"FINALWT20",1559.8286174,143.94634909,1848.9292924,17.191258213,273.99706838
"FINALWT21",1579.9394018,143.94634909,1851.6697201,17.191258213,271.98416482
"FINALWT22",1553.4054074,143.94634909,1851.6697201,17.191258213,278.2916243
"FINALWT23",1554.7402653,143.94634909,1851.6697201,17.191258213,270.05476704
"FINALWT24",1573.9743134,143.94634909,1851.6697201,17.191258213,275.96821906
"FINALWT25",1559.8286174,143.94634909,1851.6697201,17.191258213,270.53226542
"FINALWT26",1559.8286174,143.94634909,1851.6697201,17.191258213,278.87451417
"FINALWT27",1559.8286174,144.36337679,1851.6697201,17.191258213,272.98734088
"FINALWT28",1559.8286174,143.75687192,1851.6697201,17.191258213,272.98734088
"FINALWT29",1559.8286174,143.94634909,1851.6697201,17.191258213,278.19197361
"FINALWT30",1559.8286174,143.94634909,1851.6697201,17.191258213,274.94226933
"FINALWT31",1559.8286174,145.22819132,1851.6697201,17.191258213,275.05731878
"FINALWT32",1559.8286174,143.3708155,1851.6697201,17.191258213,275.05731878
"FINALWT33",2322.0260346,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT34",2324.0507808,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT35",1548.4354099,143.94634909,1851.6697201,17.191258213,272.76092281
"FINALWT36",1584.9449088,143.94634909,1851.6697201,17.191258213,276.92739918
"FINALWT37",1559.8286174,145.21043748,1851.6697201,17.191258213,273.99706838
"FINALWT38",1559.8286174,141.41817231,1851.6697201,17.191258213,273.99706838
"FINALWT39",1559.8286174,141.74256123,1851.6697201,17.191258213,273.99706838
"FINALWT40",1559.8286174,216.88467665,1851.6697201,17.191258213,273.99706838
"FINALWT41",1559.8286174,0,1851.6697201,17.191258213,273.99706838
"FINALWT42",1559.8286174,142.52043781,1851.6697201,17.191258213,273.99706838
"FINALWT43",1559.8286174,144.94370477,1851.6697201,17.191258213,273.99706838
"FINALWT44",1559.8286174,143.89701537,1851.6697201,17.191258213,273.99706838
"FINALWT45",1559.8286174,142.21959491,1851.6697201,17.191258213,273.99706838
"FINALWT46",1559.8286174,146.51523974,1851.6697201,17.191258213,273.99706838
"FINALWT47",1559.8286174,143.97385318,1851.6697201,17.191258213,273.99706838
"FINALWT48",1559.8286174,141.76923512,1851.6697201,17.191258213,273.99706838
"FINALWT49",1559.8286174,145.64655507,1851.6697201,17.191258213,273.99706838
"FINALWT50",1559.8286174,143.94634909,1851.6697201,16.642799942,272.544486
"FINALWT51",1559.8286174,143.94634909,1851.6697201,17.39063878,273.70910276
"FINALWT52",1559.8286174,143.94634909,1851.6697201,17.078727194,273.90806465
"FINALWT53",1559.8286174,143.94634909,1851.6697201,17.175617535,268.59774065
"FINALWT54",1559.8286174,143.60514661,1851.6697201,17.191258213,273.99706838
"FINALWT55",1559.8286174,144.65216219,1851.6697201,17.191258213,273.99706838
"FINALWT56",1559.8286174,143.53912725,1851.6697201,17.191258213,273.99706838
"FINALWT57",1559.8286174,144.13967513,1851.6697201,17.191258213,273.99706838
"FINALWT58",1559.8286174,143.52990463,1851.6697201,17.007083992,275.02952831
"FINALWT59",1559.8286174,144.81437418,1851.6697201,17.274176289,275.40172975
"FINALWT60",1559.8286174,143.3258684,1851.6697201,17.192681646,273.79186294
"FINALWT61",1559.8286174,145.26695706,1851.6697201,17.190546825,274.09775037
"FINALWT62",1559.8286174,143.73671257,1851.6697201,24.696513224,271.24513826
"FINALWT63",1559.8286174,144.3743432,1851.6697201,26.094911214,275.75650388
"FINALWT64",1559.8286174,143.94634909,1851.6697201,17.375556472,270.43658453
"FINALWT65",1559.8286174,143.94634909,1851.6697201,17.168213678,275.65193064
"FINALWT66",1559.8286174,143.94634909,1851.6697201,17.00349672,276.78187735
"FINALWT67",1559.8286174,143.94634909,1851.6697201,17.398110947,282.04261174
"FINALWT68",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT69",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT70",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT71",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT72",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT73",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT74",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT75",1559.8286174,143.94634909,1851.6697201,16.995672529,273.99706838
"FINALWT76",1559.8286174,143.94634909,1851.6697201,17.645524064,273.99706838
"FINALWT77",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT78",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT79",1559.8286174,143.94634909,1851.6697201,17.0961793,273.99706838
"FINALWT80",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT81",1559.8286174,143.94634909,1851.6697201,16.804860884,269.06090441
"FINALWT82",1559.8286174,143.94634909,1851.6697201,17.18376919,272.05169651
"FINALWT83",1559.8286174,143.94634909,1851.6697201,17.276960746,273.99706838
"FINALWT84",1559.8286174,143.94634909,1851.6697201,17.16988977,275.63683343
"FINALWT85",1559.8286174,143.94634909,1851.6697201,17.174285627,269.56482816
"FINALWT86",1559.8286174,143.94634909,1851.6697201,17.247782188,273.99706838
"FINALWT87",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT88",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT89",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT90",1559.8286174,145.57277,1851.6697201,17.191258213,273.99706838
"FINALWT91",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT92",1559.8286174,143.94634909,1851.6697201,17.234480509,273.99706838
"FINALWT93",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT94",1526.6934037,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT95",1559.8286174,143.94634909,1851.6697201,17.193845979,554.82683839
"FINALWT96",1559.8286174,143.94634909,1851.6697201,17.191258213,273.38326196
"FINALWT97",1559.8286174,143.94634909,1841.7952161,17.191258213,273.99706838
"FINALWT98",1559.8286174,143.94634909,1851.6697201,17.163285898,277.48180392
"FINALWT99",1559.8286174,143.94634909,1844.3468041,17.191258213,273.99706838
"FINALWT100",1559.8286174,143.94634909,1851.6697201,17.191258213,271.8765676
"FINALWT101",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT102",1559.8286174,143.26331178,1851.6697201,17.191258213,273.99706838
"FINALWT103",1559.8286174,143.94634909,1851.6697201,17.09484252,272.13789834
"FINALWT104",1559.8286174,143.94634909,1859.8122354,17.191258213,273.99706838
"FINALWT105",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT106",1559.8286174,143.94634909,1851.6697201,17.191258213,273.9633075
"FINALWT107",1559.8286174,143.94634909,1855.8141227,17.191258213,273.99706838
"FINALWT108",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT109",1559.8286174,143.94634909,1826.0473393,17.191258213,273.99706838
"FINALWT110",1559.8286174,143.94634909,1851.6697201,17.191258213,275.70373254
"FINALWT111",1559.8286174,143.94634909,1851.6697201,17.132776196,273.99706838
"FINALWT112",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT113",1559.8286174,143.94634909,1851.6697201,17.180934157,273.99706838
"FINALWT114",1559.8286174,143.94634909,1851.6697201,17.198771578,273.99706838
"FINALWT115",1559.8286174,143.94634909,1851.6697201,17.198771578,273.99706838
"FINALWT116",1559.8286174,143.94634909,1851.6697201,17.189835656,273.99706838
"FINALWT117",1559.8286174,143.94634909,1851.6697201,17.18376919,273.99706838
"FINALWT118",1559.8286174,143.94634909,1851.6697201,17.195126958,273.99706838
"FINALWT119",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT120",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT121",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT122",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT123",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT124",1559.8286174,143.94634909,1851.6697201,17.198995703,273.99706838
"FINALWT125",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT126",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT127",1559.8286174,143.94634909,1851.6697201,17.198771578,273.99706838
"FINALWT128",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT129",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT130",1559.8286174,143.94634909,1851.6697201,17.163408524,273.99706838
"FINALWT131",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT132",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT133",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT134",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT135",1559.8286174,143.94634909,1851.6697201,17.216756563,273.99706838
"FINALWT136",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT137",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT138",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT139",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT140",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT141",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT142",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT143",1559.8286174,143.94634909,1851.6697201,17.18376919,273.99706838
"FINALWT144",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT145",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT146",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT147",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT148",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT149",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT150",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT151",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT152",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT153",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT154",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT155",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT156",1559.8286174,143.94634909,1851.6697201,17.188544125,273.99706838
"FINALWT157",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT158",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT159",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT160",1559.8286174,143.94634909,1851.6697201,17.185833223,273.99706838
"FINALWT161",1559.8286174,143.94634909,1851.6697201,17.193975491,273.99706838
"FINALWT162",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT163",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT164",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT165",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT166",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT167",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT168",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT169",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT170",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT171",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT172",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT173",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT174",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT175",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT176",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT177",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT178",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT179",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT180",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT181",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT182",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT183",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT184",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT185",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT186",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT187",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT188",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT189",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT190",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT191",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT192",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT193",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT194",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT195",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT196",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"FINALWT197",1559.8286174,143.94634909,1851.6697201,17.191258213,273.99706838
"HDD65",6647,3659,5079,2399,813
"CDD65",1100,1634,899,2290,4144
"MFUSED",1,1,1,1,1
"MFBTU",26934,5889672,38893,48437214,1916844
"MFEXP",892,173448,1585,623474,46568
"ELCNS",6081,1581997,11399,10932350,447453
"ELBTU",20748,5397774,38893,37301178,1526710
"ELEXP",741,168712,1585,448720,38917
"NGCNS",NA,4799,NA,37456,NA
"NGBTU",NA,491898,NA,3839240,NA
"NGEXP",NA,4736,NA,29507,NA
"FKCNS",45,NA,NA,9091,161
"FKBTU",6186,NA,NA,1249796,22134
"FKEXP",151,NA,NA,31022,672
"DHUSED",2,2,2,1,1
"DHHT1",NA,NA,NA,1,1
"DHHT2",NA,NA,NA,2,2
"DHCOOL",NA,NA,NA,2,2
"DHCOOK",NA,NA,NA,2,2
"DHWATR",NA,NA,NA,2,1
"DHMANU",NA,NA,NA,2,2
"DHOTH",NA,NA,NA,2,2
"DHCNS",NA,NA,NA,6047,368
"DHBTU",NA,NA,NA,6047000,368000
"DHEXP",NA,NA,NA,114225,6979
"ZMFBTU",2,1,0,2,2
"ZMFEXP",3,3,3,3,3
"ZELCNS",0,1,0,0,2
"ZELEXP",0,3,3,0,3
"ZNGCNS",9,1,9,0,9
"ZNGEXP",9,3,9,0,9
"ZFKCNS",2,9,9,2,0
"ZFKEXP",3,9,9,3,0
"ZDHCNS",9,9,9,2,2
"ZDHEXP",9,9,9,3,3
"MFHTBTU",5212,515968,0,7690887,322542
"MFCLBTU",646,765271,0,1709273,21305
"MFVNBTU",371,1356496,0,8981761,532929
"MFWTBTU",17,212769,1098,2199474,45458
"MFLTBTU",7259,989247,2171,2889646,414293
"MFCKBTU",0,112969,0,6139117,0
"MFRFBTU",579,723187,28891,5009044,12696
"MFOFBTU",1265,251960,0,3404782,61483
"MFPCBTU",1471,153876,0,322992,235894
"MFOTBTU",10114,807929,6733,10090238,270244
"ELHTBTU",5212,135096,0,1643887,0
"ELCLBTU",646,765271,0,1709273,21305
"ELVNBTU",371,1356496,0,8981761,532929
"ELWTBTU",17,101743,1098,0,0
"ELLTBTU",7259,989247,2171,2889646,414293
"ELCKBTU",0,112969,0,4499351,0
"ELRFBTU",579,723187,28891,5009044,12696
"ELOFBTU",1265,251960,0,3404782,61483
"ELPCBTU",1471,153876,0,322992,235894
"ELOTBTU",3928,807929,6733,8840442,248110
"NGHTBTU",NA,380872,NA,0,NA
"NGCLBTU",NA,0,NA,0,NA
"NGWTBTU",NA,111026,NA,2199474,NA
"NGCKBTU",NA,0,NA,1639766,NA
"NGOTBTU",NA,0,NA,0,NA
"FKHTBTU",0,NA,NA,0,0
"FKCLBTU",0,NA,NA,0,0
"FKWTBTU",0,NA,NA,0,0
"FKCKBTU",0,NA,NA,0,0
"FKOTBTU",6186,NA,NA,1249796,22134
"DHHTBTU",NA,NA,NA,6047000,322542
"DHCLBTU",NA,NA,NA,0,0
"DHWTBTU",NA,NA,NA,0,45458
"DHCKBTU",NA,NA,NA,0,0
"DHOTBTU",NA,NA,NA,0,0
"PUBCLIM",1,2,1,2,3
